participant_id,stimulus_id,fixation_id,x,y,duration,start_time
0,14,6,0.5457629222683211,0.3845458501325391,306.23276716106045,1685.4299758430357
0,14,7,0.4874371995875824,0.33784023427047544,299.66580874135275,1991.662743004096
0,14,8,0.4037828539325205,0.7049714491532326,195.10349220293773,2291.3285517454487
0,14,9,0.26443309624286604,0.4864538985964403,280.50267587040094,2486.4320439483863
0,14,10,0.49096208208562564,0.9167271399960528,201.82162352815436,2766.934719818787
0,15,0,0.6414384150979219,0.5344095875105702,222.11882309160748,0.0
0,15,1,0.48749870159292347,0.6055622924830893,233.74586322572483,222.11882309160748
0,15,2,0.33439791972602906,0.5359287665272279,341.8306672288416,455.8646863173323
0,15,3,0.4951798530212367,0.1522337355701786,363.5228958661036,797.6953535461739
0,15,4,0.5856453426992575,0.571971080475474,153.99055990956276,1161.2182494122776
0,15,5,0.7754096005543589,0.5567069983112123,462.14667359499356,1315.2088093218404
0,15,6,0.6132765140188283,0.3822575538645661,169.566518732946,1777.3554829168338
0,15,7,0.49263478471173133,0.6513437784409921,208.3527764580932,1946.9220016497798
0,16,0,0.6456161303695321,0.6080760769137868,137.23839845799995,0.0
0,16,1,0.3140006747652351,0.31933468863420295,258.26726143847895,137.23839845799995
0,16,2,0.3918424148095317,0.6542360798778785,300.3129794614401,395.5056598964789
0,16,3,0.4689729319740278,0.5524754398059826,211.5186535114316,695.818639357919
0,16,4,0.14822923409437136,0.41632633981654976,177.40021461489277,907.3372928693507
0,16,5,0.2045286001594121,0.537039523190719,234.01221388809873,1084.7375074842435
0,16,6,0.6044454440779767,0.7818120514815486,496.92188715196664,1318.7497213723423
0,16,7,0.4251436219558047,0.2668255617933585,179.8554036077144,1815.6716085243088
0,16,8,0.41119631660284506,0.42843803418905896,310.76611228463264,1995.5270121320232
0,16,9,0.7272806016051192,0.1676752749998869,226.79315998771293,2306.2931244166557
0,17,0,0.6015711038146446,0.7700771160605839,306.99185527500117,0.0
0,17,1,0.5438868949924414,0.5501737818936452,86.99312053654089,306.99185527500117
0,17,2,0.8072569167458187,0.3834223572646302,132.36152808840578,393.9849758115421
0,17,3,0.48174002360385887,0.7454098959000259,183.67743742520778,526.3465038999478
0,17,4,0.33346028191361704,0.5733683090809755,359.1324583660883,710.0239413251556
0,17,5,0.5231924316831269,0.8681196121335168,381.55487758018205,1069.1563996912437
0,17,6,0.5310990821072156,0.7200030470696227,192.05539932208964,1450.7112772714258
0,17,7,0.7209187408415179,0.9511717308616315,400.67815406865236,1642.7666765935155
0,17,8,0.18751380386792538,0.5813904994136938,265.74876859643007,2043.444830662168
0,17,9,0.49937864523756537,0.18939703067552546,208.8141718374261,2309.1935992585977
0,17,10,0.22093622424519255,0.28126921925365234,179.9803786872954,2518.007771096024
0,17,11,0.6456382784202505,0.2942999688634876,167.73409265046433,2697.9881497833194
0,17,12,0.10652382832125777,0.7858796690483062,404.9469902610766,2865.722242433784
0,18,0,0.4831663622239657,0.6017487026530426,354.87831926635374,0.0
0,18,1,0.5498059505065536,0.2324142624302976,143.18089978502613,354.87831926635374
0,18,2,0.5544067123597223,0.34152889007919507,158.53122712635493,498.05921905137984
0,18,3,0.722587194885087,0.2887841756803481,209.6246466823364,656.5904461777347
0,18,4,0.46341510695702254,0.60356325467168,240.49349712490857,866.2150928600711
0,18,5,0.6597438683454733,0.5353247346980038,309.35451043511375,1106.7085899849797
0,18,6,0.26295760637757826,0.32556137499396665,235.08329095547273,1416.0631004200934
0,18,7,0.48275726393532836,0.3581568875386144,187.88644663739353,1651.146391375566
0,18,8,0.40395538115878826,0.6284800789843772,154.86585092242026,1839.0328380129595
0,18,9,0.789871178840588,0.4609378240100513,280.44969813392004,1993.8986889353798
0,18,10,0.33210186331925756,0.5403852820965733,205.43349148942238,2274.3483870693
0,18,11,0.5546771265694875,0.4866376699168303,84.18565441520077,2479.7818785587224
0,18,12,0.33592323345650166,0.5391356938392021,370.60015798558965,2563.967532973923
0,19,0,0.5190596216276632,0.3386065377196693,497.3778109678652,0.0
0,19,1,0.6643451070491189,0.27730485677736677,229.0171892750177,497.3778109678651
0,19,2,0.16934377706003853,0.19958236322186187,201.51445911806357,726.3950002428828
0,19,3,0.6196898050556803,0.3066397136573621,262.6372400605974,927.9094593609464
0,19,4,0.4503666415922436,0.16999491986548126,277.1182714822701,1190.5466994215437
0,19,5,0.2520081503008787,0.4747930560241091,309.37208908453186,1467.6649709038138
0,19,6,0.24995861416150236,0.6536875422579607,184.48546715369469,1777.0370599883458
0,19,7,0.4167012667088106,0.8037243118902279,224.56569341292712,1961.5225271420402
0,19,8,0.4992689297577301,0.7072638450010674,488.43056048857915,2186.0882205549674
0,19,9,0.523721997490942,0.6750221594681532,253.54424728125525,2674.5187810435464
0,19,10,0.21889711842342582,0.08972272395575262,302.85929949676245,2928.0630283248015
0,19,11,0.6051056997863786,0.13715856271165533,204.01764448662442,3230.922327821564
0,19,12,0.7581903239427726,0.26639003870543493,193.58995944269478,3434.9399723081883
0,19,13,0.4414111430327759,0.4043197704373507,209.19702675438265,3628.529931750883
0,19,14,0.3462077393912907,0.10552525868015629,171.43241550246628,3837.7269585052654
0,19,15,0.19635932552240512,0.5038592816174228,117.03694880221234,4009.1593740077315
0,19,16,0.39363795558389864,0.9123961652399531,296.43718734369753,4126.196322809944
0,20,0,0.4354665161797886,0.456413829477344,352.73589179707716,0.0
0,20,1,0.17075247610509472,0.5343834333104903,146.173191036649,352.7358917970772
0,20,2,0.8473057300020629,0.5451245601282755,103.62444686912346,498.90908283372613
0,20,3,0.17545036750409945,0.3145037779530367,645.9004894247774,602.5335297028495
0,20,4,0.23429886319303628,0.19284916678730002,166.35914556555892,1248.434019127627
0,20,5,0.4808663459340173,0.6421151474771605,125.5560510186458,1414.7931646931859
0,20,6,0.5921854893394386,0.7186035035192188,360.714926735226,1540.3492157118317
0,20,7,0.4617578553020412,0.2903113967617598,327.03076962303794,1901.0641424470577
0,20,8,0.6336194444510558,0.6809809198588662,102.59324265194776,2228.0949120700957
0,20,9,0.7230825908356459,0.2178567930591275,236.40619476602768,2330.6881547220432
0,20,10,0.6877203392142137,0.2645568686707449,278.7334936591672,2567.0943494880707
0,20,11,0.33496065298214295,0.8902327559803473,291.6328050382004,2845.827843147238
0,21,0,0.4378168718314313,0.3317835940693052,195.85901621125123,0.0
0,21,1,0.34361961662773277,0.31875481703226194,330.8172590697106,195.85901621125123
0,21,2,0.65253706990017,0.6549358095346784,87.39513521514397,526.6762752809618
0,21,3,0.5718170855915891,0.5635439658936354,482.6609611545679,614.0714104961056
0,21,4,0.5063692544506743,0.7461211863288715,352.1932236440949,1096.7323716506735
0,21,5,0.4274276242482157,0.09243618739017306,800.0,1448.9255952947683
0,21,6,0.3190433483895403,0.6691482355690269,217.8110688908401,2248.9255952947683
0,21,7,0.5299106051148181,0.26927540589909976,206.94538866205588,2466.7366641856083
0,21,8,0.5395652004398271,0.3786302267495474,165.63897699487836,2673.682052847664
0,21,9,0.42975401984689027,0.42423651410278873,117.18835830070519,2839.3210298425424
0,21,10,0.40129000115632296,0.5352475339207984,177.90914801113445,2956.5093881432476
0,21,11,0.38038021571751013,0.6495341114457673,353.6355055668499,3134.4185361543823
0,22,0,0.2620584973475203,0.7496985097250558,129.55723209870067,0.0
0,22,1,0.32915145483298236,0.2552771460812165,148.94125691738333,129.5572320987007
0,22,2,0.3542592297727228,0.2896152920642309,405.9482386953095,278.4984890160841
0,22,3,0.9061932656350876,0.789326559533676,264.2573818666161,684.4467277113936
0,22,4,0.2126493666251874,0.4280475004239939,180.04723257760486,948.7041095780097
0,22,5,0.2413887086011658,0.04953546159302405,203.99580365420672,1128.7513421556146
0,22,6,0.16425369409377685,0.47810213655061656,190.03579204259776,1332.7471458098212
0,22,7,0.8270179520619918,0.8608647588222261,291.65933840625877,1522.7829378524189
0,22,8,0.2528433890109866,0.6048024875490431,126.74104684486338,1814.4422762586776
0,22,9,0.44973278315561804,0.44641532226924613,106.92655831947584,1941.183323103541
0,22,10,0.7595295151715256,0.3503668922736003,190.81444392507382,2048.1098814230168
0,22,11,0.5852697641378306,0.3006875565881002,172.56468860892016,2238.9243253480904
0,23,0,0.3676615138249548,0.3873721340534223,187.1257450391146,0.0
0,23,1,0.32488611968083336,0.6601134139566482,178.78619033837654,187.1257450391146
0,23,2,0.34872832829544886,0.3535724186819653,262.8043244840013,365.9119353774912
0,23,3,0.5706099882335949,0.1920974410952488,288.0891736197072,628.7162598614925
0,23,4,0.2887013653725403,0.9414594181321003,281.9896240310468,916.8054334811998
0,23,5,0.177003978097016,0.5246612429949351,482.5443341434869,1198.7950575122466
0,23,6,0.6944759649963584,0.3070878188072852,126.64217332479478,1681.3393916557334
0,23,7,0.5547569704422605,0.6158465556472839,205.40068068984328,1807.9815649805282
0,23,8,0.5470673815313375,0.32672149229567127,203.11768830137893,2013.3822456703717
0,23,9,0.43470765282058754,0.43359811243703905,295.43239171608343,2216.4999339717506
0,23,10,0.37722052913519677,0.6892243320544079,239.68190367723122,2511.9323256878342
0,23,11,0.7370824143689759,0.7230444455205297,319.1598989018202,2751.6142293650655
0,23,12,0.6003393620374812,0.4415035633211984,273.070314557141,3070.774128266886
0,24,0,0.473329447939402,0.5557354820370343,280.43273218087614,0.0
0,24,1,0.14356285138244781,0.49985052612154063,330.6720700620596,280.43273218087614
0,24,2,0.48907212336590095,0.7038526646443535,102.9979880187682,611.1048022429358
0,24,3,0.6635184396565006,0.3805164591735443,260.6175801937413,714.1027902617038
0,24,4,0.3308514174310602,0.41959374459014714,342.5547204378312,974.720370455445
0,24,5,0.18849619676082396,0.6931165199840982,207.56648690843235,1317.2750908932762
0,24,6,0.43486147321973534,0.2305809499421757,289.5954546885819,1524.8415778017086
0,24,7,0.48202213723797993,0.49761101284823017,300.3662344109621,1814.4370324902907
0,24,8,0.3766222186935047,0.6247765351175326,184.4967953604798,2114.8032669012528
0,24,9,0.15910744814681016,0.5047624403911061,273.7175505240795,2299.3000622617324
0,24,10,0.2671751425647427,0.2604422525132636,355.1878548651057,2573.0176127858117
0,24,11,0.8256068660062253,0.12710924161284395,256.7165233109488,2928.205467650917
0,25,0,0.43443402045964785,0.6683044189241577,200.48968085752665,0.0
0,25,1,0.5369943856610072,0.7021787708060679,292.90017807886085,200.48968085752665
0,25,2,0.6482497648554278,0.5344630533130156,250.6015835348386,493.38985893638744
0,25,3,0.821064469919257,0.46357753611832403,252.73363463670006,743.991442471226
0,25,4,0.5676826662481917,0.19398801054005482,167.63737927354273,996.7250771079263
0,25,5,0.5012396034271211,0.7066137494028908,693.6708681297648,1164.362456381469
0,25,6,0.4478141014503178,0.4556755091096545,267.6969671679814,1858.0333245112336
0,25,7,0.7739146456969063,0.520493990185507,334.0963044520719,2125.730291679215
0,25,8,0.9074333852003391,0.7739611827071199,235.9552018937665,2459.826596131287
0,26,0,0.742900754534316,0.9094168055913441,285.76035791949755,0.0
0,26,1,0.4643217206700947,0.2569843864292046,381.3389786489928,285.76035791949755
0,26,2,0.43099426530157314,0.5242199717045278,376.4077415555457,667.0993365684903
0,26,3,0.4882775668199214,0.6299201656377109,248.2591310783488,1043.507078124036
0,26,4,0.5891684167889041,0.6624232242992413,265.63071256384546,1291.7662092023847
0,26,5,0.8612497306918732,0.6575336255791293,218.42497645498085,1557.3969217662302
0,26,6,0.6689241257005037,0.3385268919499006,202.49962954570702,1775.821898221211
0,26,7,0.7681929486212984,0.51243421248568,182.2319577581234,1978.3215277669183
0,26,8,0.6600704523447632,0.3264793271085977,119.07498467130961,2160.5534855250417
0,26,9,0.6240452073517004,0.5954880180008146,132.3661652161765,2279.6284701963514
0,26,10,0.2475680313398927,0.47331037997763536,189.81334678648187,2411.9946354125277
0,26,11,0.32436256212020065,0.3626929584562027,173.49928195214147,2601.8079821990095
0,26,12,0.38630927699750767,0.8541010812227167,202.48910228152002,2775.307264151151
0,27,0,0.6721100517432936,0.49839194136249854,215.42856089554013,0.0
0,27,1,0.5328483827709471,0.33958035291789934,109.42895951611055,215.42856089554013
0,27,2,0.5553444220793945,0.46179087235723576,121.13026885464215,324.8575204116507
0,27,3,0.49258818127139464,0.4793255119532933,163.01181577592578,445.9877892662928
0,27,4,0.23535200591403588,0.30540108015684003,200.16010803081272,608.9996050422186
0,27,5,0.5737987051574363,0.19406490504167895,181.57728543668998,809.1597130730313
0,27,6,0.3623752394577725,0.40162153834940734,244.29905010387552,990.7369985097214
0,27,7,0.36675521858476356,0.7060045836149419,345.4481463696681,1235.036048613597
0,27,8,0.3490865270295438,0.4335958728120004,293.40894339304594,1580.484194983265
0,27,9,0.23103348025026837,0.4448578647954405,350.5665130754393,1873.893138376311
0,27,10,0.4652446473310573,0.48268318799924437,329.2002063428192,2224.4596514517502
0,27,11,0.4377418202441583,0.3783570085739182,121.16817570116883,2553.6598577945692
0,28,0,0.11902005769983576,0.4199730402137109,588.9887149708284,0.0
0,28,1,0.34740603847702217,0.4499360447175633,257.3471086007764,588.9887149708284
0,28,2,0.38695454107378874,0.32684565039856006,116.14459092834704,846.3358235716048
0,28,3,0.6575473094659108,0.6698178541041342,265.6063851391057,962.4804144999518
0,28,4,0.4618452923986716,0.4475336729333789,409.5319042972841,1228.0867996390575
0,28,5,0.3842034129875269,0.2805677742794952,279.72872406646223,1637.6187039363417
0,28,6,0.6443554380110662,0.688830800816713,288.85962274538906,1917.347428002804
0,28,7,0.28161232339015707,0.2733796341193614,213.90929963612848,2206.207050748193
0,28,8,0.568396875186698,0.4363080686687175,352.29642045640287,2420.116350384322
0,29,0,0.5410862811277868,0.47739691631847114,179.73316716574578,0.0
0,29,1,0.7069830545913348,0.7027458853806778,601.5619021043709,179.73316716574584
0,29,2,0.36385138669365813,0.6176972720470986,220.20365055987486,781.2950692701168
0,29,3,0.578422443675527,0.39052267629294324,145.23033054006112,1001.4987198299917
0,29,4,0.5723963206895528,0.48178827429341076,345.56296644140184,1146.7290503700528
0,29,5,0.6481584169393215,0.35993241531691467,257.3875355960103,1492.2920168114547
0,29,6,0.4560875228240986,0.4642792547184147,181.43106191706804,1749.679552407465
